temperature,humidity,ph,water availability,season,label,Country,harvest season
29.65296893,88.48587386,6.5304707,56.01913159,rainy,mungbean,South Africa,spring
28.44524991,82.67639542,6.684381357,58.18713162,rainy,mungbean,Kenya,winter
27.96235681,83.97586797,6.581351374,48.9366954,rainy,mungbean,South Africa,spring
29.25649321,81.97952224,6.86483915,42.02483277,rainy,mungbean,Sudan,summer
28.36291385,88.00989267,6.487124217,43.05130077,rainy,mungbean,Nigeria,rainy
27.62749466,86.49366929,6.605733068,39.26137642,rainy,mungbean,Nigeria,spring
28.66086349,86.12194568,6.860602782,50.01534317,rainy,mungbean,Sudan,spring
29.2114218,87.11497805,6.41874299,51.53848218,rainy,mungbean,Nigeria,rainy
29.40889385,86.16063492,6.365513634,53.35486977,rainy,mungbean,South Africa,spring
28.02952623,84.8845732,6.556372966,36.12042927,rainy,mungbean,South Africa,summer
28.08657178,80.35005927,6.760694228,38.14476781,rainy,mungbean,South Africa,rainy
29.16174608,80.28038146,6.715276663,40.16545979,rainy,mungbean,Nigeria,spring
29.8596912,80.03499648,6.666380512,50.66487502,rainy,mungbean,South Africa,summer
29.06631494,83.6869203,6.626629798,43.95183726,rainy,mungbean,Nigeria,summer
27.38538997,88.66663953,6.702772465,58.29933073,rainy,mungbean,South Africa,rainy
27.93034941,85.42058715,7.011030515,43.25095608,rainy,mungbean,South Africa,spring
29.2808618,81.8009244,6.890156495,44.47427436,rainy,mungbean,Nigeria,summer
28.9973145,83.78911515,6.821747052,59.84499208,rainy,mungbean,Kenya,rainy
27.92678579,86.5543196,7.183189922,43.4826194,rainy,mungbean,Nigeria,winter
28.5474135,88.9570454,6.27258822,49.4897245,rainy,mungbean,South Africa,summer
29.36488409,89.1886954,6.679127482,48.30159325,rainy,mungbean,South Africa,winter
28.56149805,83.63802195,6.689825155,41.013132,rainy,mungbean,Nigeria,spring
28.43683487,87.91332682,6.583381939,43.12063289,rainy,mungbean,Nigeria,winter
28.79728147,80.45744422,6.725551062,44.30070517,rainy,mungbean,Nigeria,summer
28.7275267,89.12760359,7.069747814,58.52974279,rainy,mungbean,Kenya,winter
27.95639663,83.52706038,6.921993878,43.25726752,rainy,mungbean,South Africa,spring
28.17458662,83.69659318,6.770955317,37.2464655,rainy,mungbean,South Africa,summer
28.77653519,86.69133979,6.983130466,56.12443206,rainy,mungbean,Nigeria,winter
28.438097,83.48991368,6.267684328,52.55469976,rainy,mungbean,Nigeria,summer
29.48439992,63.19915325,7.454532137,71.89090748,winter,blackgram,South Africa,spring
26.73433965,68.13999721,7.040056094,67.15096376,winter,blackgram,Nigeria,rainy
26.27274407,62.28814857,7.418650668,70.23207557,winter,blackgram,South Africa,spring
34.03679184,67.21113844,6.501869314,73.23573601,winter,blackgram,Nigeria,summer
28.03644051,65.06601664,6.814410928,72.49507741,winter,blackgram,South Africa,spring
28.81460716,65.33538112,7.581442888,62.26242533,winter,blackgram,South Africa,summer
34.03619494,64.28791388,7.741418772,66.85510868,winter,blackgram,Nigeria,summer
33.8642935,61.57072498,6.573531614,68.02199825,winter,blackgram,Nigeria,summer
32.84213012,68.68401492,7.543804223,73.67166182,winter,blackgram,Kenya,summer
27.10053268,63.36085585,6.5408208,73.84949872,winter,blackgram,South Africa,rainy
25.65842532,61.18235808,7.22405917,69.28607828,winter,blackgram,Kenya,summer
32.34744009,66.61452812,7.551364319,64.55882254,winter,blackgram,Nigeria,rainy
29.58949031,68.32176769,6.928898659,67.53021213,winter,blackgram,Kenya,summer
30.91219459,68.79427388,7.747775263,66.63830637,winter,blackgram,South Africa,winter
28.12787838,64.2097765,6.706505915,70.86340755,winter,blackgram,Nigeria,summer
30.08545364,69.34811988,6.668238556,67.1367443,winter,blackgram,Kenya,summer
31.74379487,62.51007687,7.332375138,68.97097538,winter,blackgram,Nigeria,rainy
27.81326852,62.50460464,7.596802025,69.75555541,winter,blackgram,Kenya,spring
32.88733849,64.59457409,7.70650895,71.50569456,winter,blackgram,South Africa,winter
29.36358721,64.98742947,7.366542647,61.91208707,winter,blackgram,Nigeria,summer
27.82592799,67.5861883,6.919243702,74.01229707,winter,blackgram,South Africa,spring
28.49538735,60.44848407,7.187721818,74.91559514,winter,blackgram,South Africa,rainy
27.74274761,68.53997144,7.075886472,71.78615328,winter,blackgram,Nigeria,winter
30.41588462,67.66323804,6.74441168,63.02473185,winter,blackgram,South Africa,spring
27.3254209,69.09047809,6.726469088,61.19250859,winter,blackgram,Sudan,winter
30.28496619,61.69295127,6.628264883,65.62859526,winter,blackgram,Kenya,spring
28.56840626,61.53278622,7.127064207,63.49726331,winter,blackgram,Nigeria,summer
25.36586097,66.6379724,7.538631462,65.81655892,winter,blackgram,Kenya,summer
34.9466155,65.26774011,7.162357641,70.1415139,winter,blackgram,Nigeria,summer
25.09737391,67.72837887,6.859409487,74.61649888,winter,blackgram,Nigeria,spring
32.47648301,64.34848735,7.397190844,65.820457,winter,blackgram,Kenya,winter
33.86351172,68.59232289,6.880245789,69.24464096,winter,blackgram,Kenya,winter
25.19857725,60.37332688,6.581313137,70.88787207,winter,blackgram,South Africa,spring
31.77681682,69.01852894,7.296972161,61.46892873,winter,blackgram,Nigeria,rainy
34.89814946,63.59948557,6.97297656,64.72797143,winter,blackgram,Nigeria,winter
31.74105409,68.63525428,7.241148507,62.3061735,winter,blackgram,Nigeria,spring
27.16159076,66.76017239,6.92009048,69.85112265,winter,blackgram,Nigeria,winter
26.23773129,67.88521396,7.504608385,73.58663968,winter,blackgram,South Africa,spring
30.20157245,60.06534859,7.152272256,66.37171179,winter,blackgram,Nigeria,rainy
31.55846339,67.83563765,7.137004749,74.86960831,winter,blackgram,South Africa,spring
29.67892453,69.0854554,6.808041722,65.66436565,winter,blackgram,South Africa,summer
27.05365239,67.7017527,7.393631868,60.4693835,winter,blackgram,Nigeria,summer
34.63880966,61.38597868,7.69950698,72.43169115,winter,blackgram,Nigeria,spring
33.39438752,62.93692886,6.602888249,63.57445989,winter,blackgram,Nigeria,summer
28.84079155,63.37230676,6.734447425,70.25496749,winter,blackgram,South Africa,rainy
31.49338309,63.0563645,6.521217963,71.48327008,winter,blackgram,Nigeria,winter
25.54960633,63.95425534,7.707332484,63.1830529,winter,blackgram,Nigeria,spring
34.37329112,69.69366426,6.596719015,70.27184748,winter,blackgram,Nigeria,spring
34.6008247,63.11296779,7.403623355,60.41790253,winter,blackgram,South Africa,summer
29.43463808,64.94329356,7.517097,72.17818157,winter,blackgram,Nigeria,rainy
29.10713092,67.90577375,7.17620823,67.83345933,winter,blackgram,Nigeria,rainy
28.57006111,65.71765781,6.593961761,70.0866434,winter,blackgram,Nigeria,winter
27.54384835,69.3478631,7.143942758,69.40878198,winter,blackgram,South Africa,winter
33.04687968,68.93875631,6.690655045,62.30278274,winter,blackgram,Nigeria,spring
33.95309131,69.96100028,7.423530351,61.16350463,winter,blackgram,Nigeria,rainy
30.11873003,60.11680815,6.578714843,71.72980375,winter,blackgram,South Africa,summer
29.57812712,66.17587668,7.497469256,69.43895491,winter,blackgram,Sudan,rainy
27.26458947,68.01232937,7.775306272,68.91754359,winter,blackgram,Nigeria,spring
31.35730791,64.24992106,7.322555223,63.85668948,winter,blackgram,South Africa,winter
31.52104732,66.55723677,7.580527339,61.71111448,winter,blackgram,Nigeria,rainy
29.39982732,64.25510719,7.108450121,67.47677295,winter,blackgram,South Africa,rainy
29.38400259,64.14928485,7.358974541,65.24194361,winter,blackgram,Nigeria,winter
28.38686534,61.88871127,7.405176138,74.24459122,winter,blackgram,Nigeria,summer
28.47442276,63.53604453,6.500144962,69.5274407,winter,blackgram,Nigeria,rainy
30.64095781,61.14508627,7.167435834,71.36947525,winter,blackgram,Nigeria,rainy
25.25596239,61.36669662,7.261791753,68.64685069,winter,blackgram,South Africa,rainy
32.97030511,60.18122078,7.586642101,73.44678678,winter,blackgram,South Africa,rainy
33.66855394,66.60416867,7.534811833,67.32520551,winter,blackgram,Nigeria,winter
32.83963757,67.99803573,7.251000789,73.40452716,winter,blackgram,South Africa,winter
27.45853567,62.90020977,6.513620918,69.46020927,winter,blackgram,Nigeria,rainy
25.68576704,69.84354028,7.121254928,74.62068748,winter,blackgram,Nigeria,spring
30.0328403,64.14800537,7.574561547,71.21006868,winter,blackgram,South Africa,spring
28.20667264,68.27085245,7.350869792,64.32887142,winter,blackgram,Nigeria,spring
28.27265858,61.18956161,7.513151076,63.29900785,winter,blackgram,Nigeria,spring
28.5417236,64.2020154,7.025607706,69.68862306,winter,blackgram,South Africa,rainy
26.87187036,61.61367264,6.804253866,63.51822045,winter,blackgram,South Africa,rainy
32.79766751,68.77994074,7.163043872,64.11411069,winter,blackgram,Nigeria,winter
26.42333018,64.51136845,7.338929556,63.46546487,winter,blackgram,Kenya,spring
29.79181107,63.38789228,6.621323612,63.02169909,winter,blackgram,Nigeria,winter
27.44003279,67.10464369,6.661870999,72.50669768,winter,blackgram,Nigeria,summer
34.1262979,65.14877461,7.733149554,70.40795007,winter,blackgram,Nigeria,winter
30.94908189,64.23364112,7.402891666,62.78730907,winter,blackgram,Nigeria,spring
28.75751783,61.02701476,6.599147298,73.37686831,winter,blackgram,Nigeria,summer
27.24766491,66.10123083,7.04174124,62.31842057,winter,blackgram,Nigeria,summer
28.63005477,66.770943,7.353876754,62.2737345,winter,blackgram,Nigeria,summer
26.41768321,63.64698302,7.026795359,64.42177127,winter,blackgram,Nigeria,winter
32.81705216,66.15665137,6.814301033,68.83924882,winter,blackgram,South Africa,spring
29.6321052,65.91359954,7.42160832,71.16331975,winter,blackgram,Sudan,spring
33.49077065,62.73317204,6.847382891,65.45328463,winter,blackgram,South Africa,summer
31.86847286,66.74217464,7.191522601,74.22238583,winter,blackgram,South Africa,winter
30.32992227,65.62971858,7.01285529,71.64631281,winter,blackgram,Nigeria,rainy
28.546224,66.31394098,7.368318809,62.83469851,winter,blackgram,Nigeria,summer
30.02629908,67.88811637,7.26154329,66.47264636,winter,blackgram,Nigeria,summer
31.65531175,60.13263713,6.52669158,66.69096751,winter,blackgram,South Africa,spring
30.33499674,63.54718862,6.872594461,74.16699119,winter,blackgram,South Africa,winter
33.36984395,65.67718163,6.874142175,64.89517488,winter,blackgram,Kenya,rainy
31.4345059,62.99303471,7.76061831,64.77651469,winter,blackgram,Nigeria,summer
27.71678273,63.29103387,6.781841984,68.56507978,winter,blackgram,Nigeria,winter
32.63918668,61.3009051,7.326980454,61.83876146,winter,blackgram,South Africa,summer
32.7477393,67.77954584,7.453975408,63.37784443,winter,blackgram,Nigeria,spring
28.05153602,63.49802189,7.604110177,43.35795377,rainy,lentil,South Africa,winter
19.44084326,63.27771461,7.728832424,46.83130119,rainy,lentil,Nigeria,summer
29.84823072,60.63872613,7.491217102,46.80452595,rainy,lentil,Kenya,rainy
21.36383757,69.92375891,6.633864582,46.6352865,rainy,lentil,South Africa,rainy
26.28663931,68.51966729,7.324863481,46.13833007,rainy,lentil,South Africa,spring
22.17499963,62.13873825,6.410441476,53.46622584,rainy,lentil,Nigeria,spring
26.57597546,60.97876599,7.836719564,50.89110726,rainy,lentil,Nigeria,spring
26.58972517,66.14007674,6.139215944,50.90994463,rainy,lentil,South Africa,spring
19.1345771,62.57526895,6.590571088,36.46946971,rainy,lentil,Nigeria,rainy
28.75273118,69.15640149,7.286049978,35.15426171,rainy,lentil,Sudan,summer
25.78746268,60.2816298,6.058306161,49.14337177,rainy,lentil,South Africa,spring
23.89271875,61.78779413,6.658605362,52.55730112,rainy,lentil,Kenya,summer
28.67408774,63.18832976,7.299360767,42.96018627,rainy,lentil,Nigeria,spring
28.42062847,61.77336343,7.815210661,49.02366803,rainy,lentil,South Africa,winter
21.35499456,62.60136323,5.925391795,41.78219834,rainy,lentil,Sudan,summer
21.12695586,63.18738532,6.403683619,38.71834464,rainy,lentil,South Africa,summer
24.02037872,61.62313345,7.397546271,49.78102578,rainy,lentil,Nigeria,rainy
25.40474421,65.8567539,7.722335992,51.92057267,rainy,lentil,South Africa,rainy
29.03017561,64.49166566,7.475926645,54.9393771,rainy,lentil,Nigeria,rainy
20.21368219,68.65257685,6.887130053,50.89732989,rainy,lentil,Nigeria,spring
29.19585548,68.01965728,7.441976825,44.93261911,rainy,lentil,Nigeria,rainy
18.29783597,69.6897615,7.629910253,49.39111479,rainy,lentil,Nigeria,spring
27.41434987,63.41785982,7.336117221,44.43177543,rainy,lentil,Nigeria,rainy
24.84063998,60.09116626,6.75020529,48.77790371,rainy,lentil,South Africa,spring
29.94413861,67.31323084,7.52178027,40.37113729,rainy,lentil,Nigeria,rainy
25.87990287,67.55109024,6.347379185,47.89645224,rainy,lentil,Sudan,spring
20.0467711,65.84395319,7.135251532,46.05333124,rainy,lentil,Nigeria,winter
22.99451999,66.70897237,7.670178119,54.49044154,rainy,lentil,Nigeria,rainy
25.13163619,66.92642362,7.399749291,49.04015558,rainy,lentil,Nigeria,rainy
28.49584395,62.44616219,7.841496029,53.14531023,rainy,lentil,Nigeria,summer
18.28766124,69.48515056,6.254216611,48.60449438,rainy,lentil,Nigeria,summer
24.38041875,61.18458224,6.868881708,53.13946695,rainy,lentil,South Africa,winter
21.31852148,66.43934593,7.320514721,45.42616802,rainy,lentil,Nigeria,spring
18.54141834,62.70637578,6.296976913,44.07819743,rainy,lentil,Nigeria,winter
25.28710601,60.85993533,7.241151936,49.37369982,rainy,lentil,South Africa,rainy
25.43459777,69.12613376,7.685959305,41.02682925,rainy,lentil,Nigeria,rainy
28.83600962,69.76112921,6.890760124,44.08562546,rainy,lentil,Nigeria,summer
27.37659643,63.93927841,6.155915975,49.47371773,rainy,lentil,Nigeria,rainy
28.31886863,60.19461399,6.167855382,45.36521251,rainy,lentil,South Africa,spring
27.4818649,62.04814951,6.861640036,37.81123974,rainy,lentil,Nigeria,spring
18.28072173,68.10365387,6.978361689,48.80253285,rainy,lentil,Nigeria,spring
27.61204997,69.29786244,7.043160241,42.72374404,rainy,lentil,Nigeria,rainy
23.43974653,63.22011726,5.94239222,45.40277297,rainy,lentil,South Africa,spring
20.95628486,63.68128841,7.239455147,52.39881209,rainy,lentil,South Africa,spring
23.7937153,68.03209183,6.516317561,49.73922097,rainy,lentil,Nigeria,winter
22.6371424,65.44544859,6.233269045,38.30411077,rainy,lentil,Nigeria,spring
21.53577883,65.47227704,7.505283615,35.75107592,rainy,lentil,Sudan,rainy
29.87854588,65.73085206,6.950300686,44.95654782,rainy,lentil,South Africa,summer
25.2653291,67.10004577,6.958054839,48.33941188,rainy,lentil,Sudan,winter
25.17885316,68.93307305,6.54803469,35.03484812,rainy,lentil,Nigeria,winter
24.12192608,61.09533545,6.461618577,44.23629285,rainy,lentil,Nigeria,summer
23.33565221,67.40460704,7.065264073,36.18678721,rainy,lentil,South Africa,winter
21.74600081,63.39503184,6.765091462,50.43306085,rainy,lentil,Kenya,spring
27.60195453,63.46170674,5.91645379,54.37814199,rainy,lentil,South Africa,rainy
24.388717,62.50453062,6.711341147,47.26052494,rainy,lentil,Nigeria,rainy
24.98287462,66.895409,6.379881442,38.21370568,rainy,lentil,Nigeria,winter
28.234829,69.3159965,6.313284268,35.36831423,rainy,lentil,Nigeria,spring
26.03026959,69.55863145,7.393210848,37.11395801,rainy,lentil,South Africa,summer
28.04849594,64.07691942,7.504930973,37.15824966,rainy,lentil,Nigeria,summer
24.87425505,64.00213929,7.198076286,48.28137482,rainy,lentil,Nigeria,spring
23.97081395,62.35557553,7.007037515,53.40906048,rainy,lentil,Nigeria,spring
20.06003985,67.76252583,6.677262562,42.89509057,rainy,lentil,South Africa,rainy
19.59221047,61.28633405,6.74398035,41.7704893,rainy,lentil,Nigeria,spring
29.77013109,66.29327012,6.547361618,35.69674138,rainy,lentil,Sudan,spring
27.52135365,60.53657684,6.551577598,48.06491307,rainy,lentil,South Africa,rainy
25.62896213,63.14909763,6.585020303,45.49683991,rainy,lentil,Nigeria,rainy
20.39078312,60.47528931,6.924042372,53.31508572,rainy,lentil,South Africa,summer
25.39038396,60.4989659,7.437373666,39.18374505,rainy,lentil,Nigeria,winter
24.91079638,60.71367427,7.142611056,42.19740397,rainy,lentil,Nigeria,winter
27.70496805,63.20915034,7.74672376,37.46160727,rainy,lentil,Kenya,spring
18.06486101,65.1034354,6.300479414,51.54922825,rainy,lentil,Kenya,rainy
18.13027797,62.45851612,6.078724107,50.6128521,rainy,lentil,Sudan,summer
23.82723528,67.89815262,6.76660668,46.90725077,rainy,lentil,Kenya,winter
23.19305333,62.74710773,7.641024177,49.55213308,rainy,lentil,Nigeria,rainy
25.08966129,68.17543102,6.559681838,41.45486619,rainy,lentil,South Africa,summer
25.86928193,61.88321072,7.072923306,36.68284038,rainy,lentil,Nigeria,winter
18.43966037,68.05394959,7.732194788,39.00992137,rainy,lentil,South Africa,rainy
27.14911056,67.02664337,6.157782589,52.50812701,rainy,lentil,Sudan,winter
23.33375853,64.50515776,7.240988401,47.01510708,rainy,lentil,South Africa,rainy
26.7230014,62.96841833,6.898905799,42.87274897,rainy,lentil,Nigeria,winter
19.55750776,64.45268309,6.818681086,53.04669416,rainy,lentil,South Africa,rainy
26.13708256,66.7729209,6.261937875,46.48280681,rainy,lentil,Nigeria,winter
27.99990346,65.57653373,6.493036868,49.94043064,rainy,lentil,Nigeria,summer
29.05941162,62.10652364,7.042474679,36.5011366,rainy,lentil,South Africa,winter
25.71269843,64.1123333,7.692013657,50.17067771,rainy,lentil,Nigeria,summer
21.79792649,63.73086065,6.250994223,46.62370222,rainy,lentil,South Africa,rainy
24.70626432,60.26854183,6.052184881,53.12442925,rainy,lentil,South Africa,rainy
20.94981756,65.8108757,7.002216044,44.23913012,rainy,lentil,South Africa,spring
24.84918386,68.98088448,7.272427638,41.61080544,rainy,lentil,Nigeria,summer
21.91041045,65.21662467,5.962001484,36.10211371,rainy,lentil,South Africa,summer
25.93381964,68.70533022,7.080506001,51.02372773,rainy,lentil,South Africa,rainy
29.82112112,69.4073209,6.593798387,51.56461082,rainy,lentil,Nigeria,rainy
27.52185591,63.13215259,7.28805662,45.20841071,rainy,lentil,South Africa,summer
27.99627907,68.6428593,7.32710972,46.10585191,rainy,lentil,South Africa,rainy
20.76774783,63.90164154,6.366355781,47.9271552,rainy,lentil,Kenya,winter
23.05276444,60.424786,7.011121216,52.60285259,rainy,lentil,Nigeria,spring
21.65845777,63.58337146,6.280725549,38.07659414,rainy,lentil,Nigeria,winter
26.25070298,67.62779652,7.621494566,40.8106299,rainy,lentil,Nigeria,rainy
20.97195263,63.83179889,7.630424083,53.10207889,rainy,lentil,Nigeria,winter
23.89736406,66.32102048,7.802212437,40.74536757,rainy,lentil,Nigeria,spring
22.61359953,63.69070564,5.749914421,87.75953857,winter,maize,Nigeria,spring
26.10018422,71.57476937,6.931756558,102.2662445,winter,maize,Nigeria,rainy
23.55882094,71.59351368,6.657964753,66.71995467,winter,maize,Sudan,spring
19.97215954,57.68272924,6.596060648,60.65171481,winter,maize,South Africa,winter
18.47891261,62.69503871,5.970458434,65.43835393,winter,maize,Kenya,rainy
21.77689322,57.80840636,6.158830619,102.0861694,winter,maize,South Africa,spring
25.6217169,66.50415474,6.047906679,105.4654703,winter,maize,Nigeria,rainy
25.19192419,66.6902901,5.913664501,78.06639649,winter,maize,Nigeria,rainy
20.41683147,62.5542482,5.855442401,65.27798457,winter,maize,Sudan,rainy
24.92162194,66.78627406,5.750254943,109.2162279,winter,maize,Nigeria,summer
23.31689124,73.4541537,5.852607099,94.29712821,winter,maize,South Africa,rainy
24.84016732,68.3584573,6.472523287,74.05474936,winter,maize,Nigeria,summer
22.27526694,58.84015925,6.967057762,63.87020584,winter,maize,Nigeria,spring
18.87751445,65.76816093,6.082973754,94.76189431,winter,maize,Nigeria,spring
25.19008683,60.2001687,5.919045532,72.12375573,winter,maize,South Africa,spring
18.25405352,55.28220433,6.204747653,63.72358154,winter,maize,South Africa,rainy
24.6129118,70.4162444,6.600827017,104.1626147,winter,maize,Nigeria,rainy
25.1420613,65.26185135,6.021902237,76.68456006,winter,maize,Kenya,winter
23.09348056,60.1159381,6.033550195,65.49730729,winter,maize,South Africa,rainy
18.05033737,62.89366992,6.28886807,84.23613484,winter,maize,Nigeria,rainy
24.9321581,73.80435276,6.550563823,79.74078719,winter,maize,Nigeria,winter
18.14710054,71.09445342,5.573286437,88.07753741,winter,maize,Kenya,winter
18.28362235,66.65952796,6.829199275,80.97573281,winter,maize,Nigeria,summer
18.83344471,58.75082029,5.716222912,79.7532896,winter,maize,Nigeria,summer
25.71895816,67.22190688,5.54990242,74.51490791,winter,maize,South Africa,spring
25.33797709,68.49835977,6.586244581,96.46380213,winter,maize,Nigeria,rainy
23.89114571,57.48775781,5.893093135,102.8301942,winter,maize,Sudan,spring
21.53574127,71.50905983,5.918263801,102.4852929,winter,maize,Nigeria,summer
23.08974909,63.10459626,5.588650585,70.43473609,winter,maize,Nigeria,spring
25.61707368,63.4711755,6.576418207,108.8303762,winter,maize,South Africa,rainy
21.44526922,63.1621551,6.178056304,65.88951188,winter,maize,South Africa,rainy
18.51816776,55.53128131,6.641906353,90.988051,winter,maize,Kenya,spring
22.53510514,67.99257471,6.489040367,64.40866039,winter,maize,Nigeria,summer
23.02038334,61.89472002,5.680361038,63.03843397,winter,maize,Nigeria,rainy
24.89364635,65.61418761,6.625404348,87.9298085,winter,maize,South Africa,rainy
25.77175115,74.089114,6.524478032,107.4931917,winter,maize,Kenya,spring
19.39851734,62.35750641,5.696205468,60.95197486,winter,maize,Nigeria,spring
21.54156232,59.64024162,6.803931519,109.7515385,winter,maize,South Africa,rainy
23.79746068,74.82913698,6.252797548,91.76337172,winter,maize,South Africa,winter
18.9802729,74.52600826,6.092725883,94.26249353,winter,maize,Kenya,winter
24.10859207,73.13112261,6.234330356,71.07562236,winter,maize,South Africa,spring
24.7947077,70.04556743,5.722579819,76.72860067,winter,maize,Nigeria,winter
21.63162756,60.27766379,6.430616465,69.21803098,winter,maize,Nigeria,spring
25.37548751,57.21025565,5.983952675,101.7004306,winter,maize,Nigeria,summer
22.21738222,72.85462807,6.80163854,106.6213157,winter,maize,Nigeria,rainy
20.58314011,69.00128641,6.499936446,66.29390357,winter,maize,Nigeria,summer
24.87502824,68.74248334,6.265564338,91.26056654,winter,maize,Nigeria,rainy
20.03728219,56.35606753,6.727303282,109.024141,winter,maize,Nigeria,rainy
25.95263264,61.89082199,6.325235159,99.57981207,winter,maize,Nigeria,summer
19.28889933,65.47050802,6.807487794,71.3195307,winter,maize,South Africa,winter
20.57981887,65.34583901,6.671085817,78.34604471,winter,maize,Kenya,summer
24.71417533,56.73426469,6.648725327,88.45361858,winter,maize,Kenya,winter
20.27317074,63.91281869,6.439071996,62.50351892,winter,maize,Nigeria,summer
18.41932981,64.23580251,6.474476516,76.41312437,winter,maize,South Africa,winter
23.39128187,61.74427165,5.871647806,107.3198135,winter,maize,Nigeria,summer
19.84939404,61.24500053,5.730617109,100.7689246,winter,maize,Kenya,summer
21.869274,61.91044947,5.850439831,107.2681929,winter,maize,Nigeria,spring
22.8056033,56.50768935,5.791649933,101.5952794,winter,maize,South Africa,spring
19.0781471,69.02298571,6.740000688,80.72515943,winter,maize,South Africa,rainy
22.02720976,65.35549924,6.272417541,83.73280082,winter,maize,Nigeria,winter
23.80546189,59.24537979,5.715208817,89.9622014,winter,maize,South Africa,summer
18.52510753,69.0276233,5.773454729,88.10234397,winter,maize,South Africa,summer
23.50297882,61.32026065,5.584171461,64.77791424,winter,maize,Kenya,summer
26.54986394,72.89187265,5.787268394,73.33636055,winter,maize,Nigeria,rainy
19.29563411,69.63481219,5.77597783,83.21030571,winter,maize,South Africa,rainy
20.68899915,59.4375337,6.864793607,103.651438,winter,maize,Nigeria,summer
19.32666088,68.034493,6.192360003,84.22969177,winter,maize,South Africa,rainy
24.60532218,73.58868502,6.636803223,96.59195302,winter,maize,Nigeria,spring
22.27373646,59.52193158,5.826426917,67.96704792,winter,maize,Nigeria,rainy
25.70196694,61.33450447,6.960358276,83.20711308,winter,maize,Nigeria,rainy
19.20129357,68.30578978,6.11275104,87.85092352,winter,maize,South Africa,rainy
21.70181447,60.47470519,6.708446922,95.71388473,winter,maize,Nigeria,winter
20.51716779,59.21235483,5.561510732,67.61013737,winter,maize,Kenya,spring
23.30355338,73.62548442,5.873242491,97.59081274,winter,maize,South Africa,summer
24.2547451,55.64709899,6.995843776,64.23845455,winter,maize,Nigeria,summer
24.86374934,65.7420046,5.714799723,75.82270467,winter,maize,Kenya,winter
22.6265115,65.77472881,6.78073637,88.17251033,winter,maize,Nigeria,summer
18.04185513,60.61494304,5.513697923,104.2321615,winter,maize,Sudan,summer
23.26237612,72.33125523,5.798423908,67.10225139,winter,maize,Nigeria,summer
22.88330922,71.59722446,6.352471866,67.72777298,winter,maize,Nigeria,spring
25.97482359,69.36385721,6.822586546,103.2234212,winter,maize,Nigeria,rainy
26.14384005,66.20569924,6.655426355,107.2361366,winter,maize,Nigeria,rainy
18.66116213,61.55327249,6.121294041,75.03247667,winter,maize,Kenya,rainy
25.10787449,55.97732754,5.790770203,78.16077693,winter,maize,Nigeria,summer
23.33844615,59.24580604,6.47444292,105.0083144,winter,maize,South Africa,rainy
25.08239719,65.92195844,6.455116637,62.49190812,winter,maize,Kenya,rainy
25.36768364,72.52054555,6.606984086,107.9124111,winter,maize,Nigeria,summer
25.34217103,63.31801994,6.330554389,74.52082026,winter,maize,Nigeria,spring
25.00933355,67.816568,6.528631266,62.91359494,winter,maize,Nigeria,winter
18.66746724,71.516474,5.721667141,69.93293255,winter,maize,Nigeria,winter
20.37999665,63.73849998,6.644205485,108.5054416,winter,maize,Nigeria,rainy
18.09300227,72.61024172,6.376651091,78.96159541,winter,maize,Nigeria,rainy
26.16985907,71.96246617,6.247040422,79.84925393,winter,maize,Nigeria,rainy
18.65396672,61.37879671,6.656730008,93.62039175,winter,maize,Nigeria,summer
26.07470121,59.37147589,6.2048017,85.75692395,winter,maize,South Africa,winter
18.92851916,72.80086137,6.158860284,82.34162918,winter,maize,Nigeria,rainy
23.30546753,63.24648023,6.385684214,108.7603001,winter,maize,South Africa,rainy
18.74826712,62.49878458,6.417820493,70.23401597,winter,maize,Nigeria,rainy
19.74213321,59.66263104,6.381201909,65.50861389,winter,maize,Nigeria,summer
25.73044432,70.74739256,6.877869005,98.73771338,winter,maize,South Africa,spring
26.47330219,80.92254421,6.283818329,53.65742581,summer,watermelon,South Africa,spring
25.18780042,83.44621709,6.818261383,46.87420883,summer,watermelon,South Africa,summer
25.29954705,81.77527562,6.37620108,57.04147057,summer,watermelon,Nigeria,spring
24.74631269,88.30866319,6.581587932,57.95826144,summer,watermelon,Nigeria,winter
26.58740671,81.32563243,6.932739726,41.87540028,summer,watermelon,South Africa,rainy
24.53442564,88.989272,6.140099215,49.11618732,summer,watermelon,Kenya,rainy
26.0713757,88.7285657,6.467095849,57.79652846,summer,watermelon,Nigeria,winter
25.96534238,89.77076659,6.849471704,59.46338556,summer,watermelon,Nigeria,rainy
26.22338015,85.34866045,6.512196212,54.60159289,summer,watermelon,South Africa,rainy
24.41311871,89.81574032,6.039584629,44.07843475,summer,watermelon,Nigeria,rainy
26.49195283,80.04678201,6.057697106,57.72799157,summer,watermelon,South Africa,summer
24.04355803,84.18406764,6.423898762,53.78929956,summer,watermelon,South Africa,winter
25.5421695,83.31883376,6.936997681,57.57343233,summer,watermelon,South Africa,spring
26.74550678,83.9195902,6.251286661,40.794305,summer,watermelon,South Africa,spring
25.7131428,80.22972777,6.190015912,43.08961827,summer,watermelon,South Africa,spring
25.76484262,84.1726996,6.681606702,44.22066914,summer,watermelon,Nigeria,summer
26.79489868,89.64815231,6.51075991,57.74091817,summer,watermelon,South Africa,summer
24.9004602,89.73524177,6.770278088,57.44942094,summer,watermelon,South Africa,summer
